solar_bin,lead,month,site,n,n_valid,median,p90,p95,p99,max,p_gt_1,p_gt_1_2,p_gt_1_5,p_gt_2,p_gt_3,p_gt_5
<=10,D+1,2024-04,nanjing_2,390.0,2.0,1.4494380282679817,2.3916815987637516,2.509462045075723,2.6036864021253,2.627242491387694,0.5,0.5,0.5,0.5,0.0,0.0
<=10,D+1,2024-04,nantong_1,390.0,16.0,0.16119757418934344,0.299323079053873,0.3021392342315588,0.30410877203058967,0.30460115648034736,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,nantong_2,389.0,12.0,0.32085338366042543,0.36478017521233946,0.3920359970143862,0.41851331234347455,0.42513264117574656,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,suqian_1,390.0,12.0,2.6146346357547396,3.052473960578591,3.128823434743134,3.1967857454189863,3.2137763230879495,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0
<=10,D+1,2024-04,suzhou_1,390.0,13.0,0.14007907999040273,0.3175647888742765,0.3378450665613782,0.35131908644073956,0.3546875914105799,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,taizhou_1,390.0,7.0,0.2931910346774835,0.33601634536839314,0.34573034004917486,0.3535015357938003,0.3554443347299566,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,taizhou_2,390.0,15.0,0.2634762078085527,0.2969963480667004,0.3096261212919398,0.33007369289648186,0.3351855857976174,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,wuxi_1,390.0,6.0,0.15305083219056048,0.2717000721825439,0.3086676008118984,0.33824162371538213,0.345635129441253,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,xuzhou_1,384.0,18.0,2.216739593346273,2.916137101985094,2.986934112633117,3.2630790178227813,3.332115244120198,0.8888888888888888,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.0
<=10,D+1,2024-04,xuzhou_2,390.0,18.0,2.4146766384296,3.138105361811486,3.1799129750469888,3.243287369261403,3.259130967815006,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.6111111111111112,0.16666666666666666,0.0
<=10,D+1,2024-04,yancheng_1,390.0,10.0,0.3391192172415354,0.6618093111233021,1.97832311829479,3.0315341640319855,3.2948369254662833,0.1,0.1,0.1,0.1,0.1,0.0
<=10,D+1,2024-04,yancheng_2,390.0,15.0,0.29646667884532446,0.31379703539465065,0.32769863917899433,0.3487266451115409,0.3539836465946775,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-04,yancheng_3,390.0,8.0,0.32115539913725777,1.3865405894011198,2.3481601363609528,3.117455773928821,3.3097796833207886,0.125,0.125,0.125,0.125,0.125,0.0
<=10,D+1,2024-05,changzhou_1,371.0,28.0,1.1913438592218337,3.1068172306760533,3.151603608334323,3.171575225057837,3.178875450966164,0.5357142857142857,0.5,0.4642857142857143,0.4642857142857143,0.17857142857142858,0.0
<=10,D+1,2024-05,huai_an_1,364.0,23.0,0.7697900214963171,2.9998139631575502,3.3354444954360987,3.409940101505154,3.4208326147786936,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.13043478260869565,0.0
<=10,D+1,2024-05,huai_an_2,361.0,20.0,0.6406526985205522,2.9536151590290554,3.148991351062644,3.223934613238204,3.242670428782094,0.45,0.45,0.45,0.45,0.1,0.0
<=10,D+1,2024-05,huai_an_3,364.0,22.0,0.4525930694382567,2.819526218584231,3.071382573623933,3.1147592609803456,3.1227839520819978,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0
<=10,D+1,2024-05,lianyungang_1,358.0,17.0,0.3953277018783967,2.3082985922106585,2.752444481358502,2.903725548569304,2.941545815372004,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0
<=10,D+1,2024-05,lianyungang_2,358.0,17.0,0.45586363053151546,2.9433517715669337,3.1247163068975685,3.2098494125544152,3.231132688968627,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.11764705882352941,0.0
<=10,D+1,2024-05,nanjing_1,370.0,26.0,0.4690811885255392,2.4275729721612613,2.642481510676448,2.8146027272182366,2.868181484549995,0.34615384615384615,0.34615384615384615,0.23076923076923078,0.15384615384615385,0.0,0.0
<=10,D+1,2024-05,nanjing_2,371.0,29.0,0.4270781218114905,2.986486892953922,3.0136246999186995,3.2418740014424405,3.324551487629522,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.3448275862068966,0.06896551724137931,0.0
<=10,D+1,2024-05,nantong_1,371.0,27.0,2.3405652312552068,3.192193895669959,3.2549154750425737,3.411929726463239,3.4629530163381608,0.7407407407407407,0.7407407407407407,0.6666666666666666,0.6296296296296297,0.2222222222222222,0.0
<=10,D+1,2024-05,nantong_2,372.0,16.0,2.876126070935987,3.6067279883126933,3.6991043089685656,3.8855188902379445,3.932122535555289,0.8125,0.75,0.75,0.6875,0.3125,0.0
<=10,D+1,2024-05,suqian_1,361.0,19.0,0.4515510611443195,2.1365654746353204,2.9029116245648154,2.9384668054721557,2.9473556006989905,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.0,0.0
<=10,D+1,2024-05,suzhou_1,374.0,25.0,2.4840739515925643,3.4410614021887063,3.4629425191556678,3.4919791898590042,3.499628023399062,0.72,0.72,0.68,0.6,0.28,0.0
<=10,D+1,2024-05,taizhou_1,366.0,25.0,1.5177186732530141,2.998977959016839,3.318077969593435,3.477964679753197,3.504483525207301,0.6,0.6,0.52,0.48,0.12,0.0
<=10,D+1,2024-05,taizhou_2,367.0,26.0,2.3551723682253423,3.106093857593813,3.2109567828204852,3.5106119576251817,3.60291207611157,0.7307692307692307,0.7307692307692307,0.6923076923076923,0.5769230769230769,0.19230769230769232,0.0
<=10,D+1,2024-05,wuxi_1,374.0,26.0,2.1216382390127126,3.538974104139768,3.5782354532256178,3.736827250938815,3.7887942375738786,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5384615384615384,0.3076923076923077,0.0
<=10,D+1,2024-05,xuzhou_1,367.0,17.0,0.48030243098224734,0.5177476148676474,0.5329378091603256,0.5423079401889643,0.544650472946124,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-05,xuzhou_2,361.0,15.0,0.4587159423997921,0.5076782084630297,0.5215633658755612,0.5384424428347495,0.5426622120745467,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-05,yancheng_1,361.0,20.0,2.530065590526194,3.0232794914729846,3.282012361456491,3.3497377002351705,3.3666690349298407,0.65,0.65,0.6,0.6,0.1,0.0
<=10,D+1,2024-05,yancheng_2,366.0,25.0,2.669276061831501,3.2125553121606387,3.3625079368646875,3.6226907506280908,3.6949262846351627,0.76,0.72,0.72,0.72,0.28,0.0
<=10,D+1,2024-05,yancheng_3,364.0,23.0,2.1734569371039885,2.998005338166412,3.361278266023208,3.4706762667579483,3.490775541755402,0.5652173913043478,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.13043478260869565,0.0
<=10,D+1,2024-06,changzhou_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,huai_an_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,huai_an_2,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,huai_an_3,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,lianyungang_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,lianyungang_2,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,nanjing_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,nanjing_2,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,nantong_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,nantong_2,333.0,3.0,2.782241102418521,2.9286547102240736,2.9469564111997677,2.961597771980323,2.9652581121754618,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-06,suqian_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,suzhou_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,taizhou_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,taizhou_2,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,wuxi_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,xuzhou_1,336.0,6.0,0.4870920187334239,0.5111514705845335,0.520054698090957,0.5271772800960958,0.5289579255973804,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-06,xuzhou_2,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,yancheng_1,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,yancheng_2,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-06,yancheng_3,330.0,0.0,,,,,,,,,,,
<=10,D+1,2024-07,changzhou_1,361.0,13.0,0.4054360159442437,0.4267515275593488,0.4357849439265823,0.44434000407404944,0.4464787691109163,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,huai_an_1,359.0,13.0,0.3562263652364553,0.42970699771379167,0.43118358807197904,0.43257810127277946,0.43292672957297956,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,huai_an_2,356.0,13.0,0.41217683685094336,0.4396236463039593,0.44398284594118054,0.44892014213757137,0.4501544661866691,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,huai_an_3,365.0,12.0,0.1319028933342841,0.42903653295346256,0.45008331388703793,0.4645991879807286,0.4682281565041512,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,lianyungang_1,360.0,13.0,0.27875283341249435,0.44929434385453615,0.4555308906229571,0.4614318054306379,0.4629070341325581,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,lianyungang_2,354.0,13.0,0.41319864814057944,0.4323164158950707,0.43578986294643063,0.4379905502776057,0.43854072211039946,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,nanjing_1,370.0,12.0,0.29118031028329133,0.46104475081224516,0.4654231198818725,0.46794661483609074,0.46857748857464526,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,nanjing_2,368.0,12.0,0.2112521992766565,0.47190845736426323,0.47786933788179203,0.48031540197394756,0.48092691799698645,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,nantong_1,351.0,10.0,0.4286019220371913,0.6878000402688893,1.7158914046857612,2.5383644962192626,2.743982769102637,0.1,0.1,0.1,0.1,0.0,0.0
<=10,D+1,2024-07,nantong_2,350.0,9.0,1.6183355255563534,3.008489810709186,3.0136536365714943,3.0177846972613414,3.018817462433803,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.0
<=10,D+1,2024-07,suqian_1,365.0,12.0,0.32357226655884674,0.45627481743412857,0.46759566496446603,0.4771308750316768,0.47951467754847943,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,suzhou_1,353.0,12.0,0.4458567459065076,2.466269965186494,2.777413773320172,2.864855050976129,2.886715370390118,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
<=10,D+1,2024-07,taizhou_1,357.0,13.0,0.39854517353804425,0.4268084707676259,0.4316350108921763,0.4362516916228526,0.43740586180552166,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,taizhou_2,351.0,10.0,0.43257506497731935,0.4683387919985241,0.4752296769456826,0.48074238490340937,0.4821205618928411,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,wuxi_1,359.0,14.0,0.35848393325657524,0.4446203892513091,0.4594312074489265,0.4813077338603893,0.486776865463255,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,xuzhou_1,372.0,10.0,0.31767091922799806,0.47234229217990986,0.47815288258553035,0.48280135491002674,0.48396347299115083,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,xuzhou_2,371.0,13.0,0.2892603480604774,0.4912261799877024,0.5023988262668823,0.5151933536948201,0.5183919855518047,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,yancheng_1,354.0,13.0,0.38829491609607586,0.4267800771342649,0.42979827122629427,0.43022896139901035,0.43033663394218935,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,yancheng_2,350.0,9.0,0.45066935674802344,0.47333355700465246,0.47524930256911013,0.47678189902067625,0.4771650481335678,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-07,yancheng_3,356.0,13.0,0.40746370071642984,0.41979256780898,0.4230028236682358,0.426367243350361,0.4272083482708924,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-08,changzhou_1,397.0,8.0,2.796162744923027,2.9263091837944395,2.9313165538233865,2.9353224498465442,2.9363239238523335,0.875,0.875,0.875,0.875,0.0,0.0
<=10,D+1,2024-08,huai_an_1,394.0,8.0,2.7334604717005035,3.04399831300752,3.0604402061389218,3.073593720644043,3.0768820992703234,1.0,1.0,1.0,1.0,0.25,0.0
<=10,D+1,2024-08,huai_an_2,393.0,8.0,2.831024659002372,2.9776170318316564,2.9934402686271824,3.006098858063603,3.0092635054227084,1.0,1.0,1.0,1.0,0.125,0.0
<=10,D+1,2024-08,huai_an_3,390.0,7.0,2.8796076412632305,2.9712786911369244,3.019743680092914,3.058515671257706,3.068208669048904,1.0,1.0,1.0,1.0,0.14285714285714285,0.0
<=10,D+1,2024-08,lianyungang_1,389.0,7.0,2.744198014828419,2.890896122766388,2.9086504586227897,2.9228539273079117,2.926404794479192,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.0
<=10,D+1,2024-08,lianyungang_2,392.0,8.0,2.7928796987816913,2.956483632980041,2.99896400260973,3.0329482983134817,3.0414443722394195,1.0,1.0,1.0,1.0,0.125,0.0
<=10,D+1,2024-08,nanjing_1,391.0,7.0,2.672775050624056,3.0659352187304343,3.1803819077184556,3.2719392589088727,3.2948285967064774,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0
<=10,D+1,2024-08,nanjing_2,394.0,7.0,2.789172090167263,3.1627710779519624,3.176606461236049,3.1876747678633186,3.190441844520136,1.0,1.0,1.0,0.8571428571428571,0.2857142857142857,0.0
<=10,D+1,2024-08,nantong_1,403.0,18.0,1.7995139153571071,3.1134963384843966,3.164928719943555,3.2624506812385117,3.286831171562251,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5,0.16666666666666666,0.0
<=10,D+1,2024-08,nantong_2,403.0,19.0,0.4443860536976764,3.387302934568573,3.478431099812184,3.5207500833662784,3.5313298292548017,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.0
<=10,D+1,2024-08,suqian_1,388.0,7.0,2.5275896747392075,2.988365261239065,3.10951491805997,3.206434643516695,3.230664574880876,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0
<=10,D+1,2024-08,suzhou_1,403.0,15.0,1.6498558641899759,3.324297533025519,3.335861544267419,3.3461832257117794,3.3487636460728694,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.0
<=10,D+1,2024-08,taizhou_1,396.0,9.0,2.4698842280188056,3.063689057696233,3.091159754525413,3.1131363119887574,3.1186304513545933,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0
<=10,D+1,2024-08,taizhou_2,400.0,16.0,2.547923019921921,3.069786495618576,3.149213856686602,3.3155611022892675,3.357147913689934,0.6875,0.6875,0.6875,0.625,0.1875,0.0
<=10,D+1,2024-08,wuxi_1,400.0,9.0,2.6940628743152173,3.3691597981611596,3.402779260772185,3.429674830861005,3.4363987233832103,1.0,1.0,1.0,1.0,0.4444444444444444,0.0
<=10,D+1,2024-08,xuzhou_1,382.0,7.0,2.8554948995965845,3.1314129836699744,3.2421786946979974,3.330791263520416,3.352944405726021,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0
<=10,D+1,2024-08,xuzhou_2,385.0,7.0,3.062194873731378,3.171593783023358,3.2044603851278053,3.230753666811363,3.2373269872322528,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.0
<=10,D+1,2024-08,yancheng_1,394.0,9.0,2.496565444702223,3.0617090086937635,3.0823439324502098,3.098851871455367,3.102978856206656,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.0
<=10,D+1,2024-08,yancheng_2,399.0,15.0,2.3279738947074464,3.2742991163273047,3.320840308848326,3.3954416208432607,3.4140919488419943,0.6666666666666666,0.6,0.6,0.6,0.26666666666666666,0.0
<=10,D+1,2024-08,yancheng_3,395.0,9.0,2.7697209186043197,3.1014708780358773,3.129856914173062,3.15256574308281,3.158242950310247,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.0
<=10,D+1,2024-09,changzhou_1,393.0,3.0,2.369084093816251,2.398275905137155,2.401924881552268,2.404844062684358,2.4055738579673807,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-09,huai_an_1,393.0,3.0,2.186509371409929,2.2906785898000046,2.303699742098764,2.3141166639377717,2.3167208943975237,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-09,huai_an_2,393.0,3.0,2.204321370870822,2.312637185504767,2.32617666233401,2.337008243797405,2.3397161391632535,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
<=10,D+1,2024-09,huai_an_3,391.0,1.0,2.1510164068789144,2.1510164068789144,2.1510164068789144,2.1510164068789144,2.1510164068789144,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-09,lianyungang_1,392.0,2.0,1.7698873434160658,2.160371119290409,2.209181591274702,2.2482299688621366,2.257992063258995,1.0,1.0,0.5,0.5,0.0,0.0
<=10,D+1,2024-09,lianyungang_2,394.0,4.0,2.391023896765029,2.419460796502534,2.4242358826791484,2.4280559516204403,2.429010968855763,1.0,1.0,0.75,0.75,0.0,0.0
<=10,D+1,2024-09,nanjing_1,390.0,0.0,,,,,,,,,,,
<=10,D+1,2024-09,nanjing_2,391.0,1.0,2.237604906856063,2.237604906856063,2.237604906856063,2.237604906856063,2.237604906856063,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-09,nantong_1,397.0,7.0,2.5944437849367388,2.675641898981032,2.6792633797867826,2.682160564431383,2.6828848605925333,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.0
<=10,D+1,2024-09,nantong_2,399.0,9.0,2.4250299894002225,3.2120456989759556,3.2496200071248573,3.279679453643979,3.2871943152737595,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.0
<=10,D+1,2024-09,suqian_1,390.0,0.0,,,,,,,,,,,
<=10,D+1,2024-09,suzhou_1,397.0,7.0,2.6937331927138306,2.778999536858514,2.7921762686524296,2.802717654087562,2.805353000446345,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0
<=10,D+1,2024-09,taizhou_1,394.0,4.0,2.329908889805079,2.37136702503851,2.374744491128114,2.3774464639997968,2.3781219572177177,1.0,0.75,0.75,0.75,0.0,0.0
<=10,D+1,2024-09,taizhou_2,396.0,6.0,2.5506750025662486,2.6489748185281483,2.6521808648917657,2.65474570198266,2.6553869112553836,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
<=10,D+1,2024-09,wuxi_1,394.0,4.0,2.631622661288051,2.71906827354643,2.728766625033931,2.736525306223932,2.738464976521432,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-09,xuzhou_1,392.0,2.0,0.35732085714075285,0.37520907789430785,0.3774451054885022,0.3792339275638577,0.3796811330826966,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-09,xuzhou_2,390.0,0.0,,,,,,,,,,,
<=10,D+1,2024-09,yancheng_1,394.0,4.0,2.3146467371641792,2.3632576723817547,2.370075632139016,2.3755299999448254,2.3768935918962777,1.0,1.0,1.0,0.75,0.0,0.0
<=10,D+1,2024-09,yancheng_2,396.0,6.0,2.4584151099992706,2.67431653074772,2.6808599502832653,2.6860946859117014,2.6874033698188105,1.0,1.0,1.0,0.8333333333333334,0.0,0.0
<=10,D+1,2024-09,yancheng_3,394.0,4.0,2.3422429386010633,2.3650968634052147,2.365706066894169,2.3661934296853326,2.3663152703831236,1.0,1.0,1.0,1.0,0.0,0.0
<=10,D+1,2024-10,changzhou_1,446.0,19.0,0.28305724260579335,2.6315065540071214,2.800738853984004,2.8036289564543044,2.8043514820718793,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0
<=10,D+1,2024-10,huai_an_1,451.0,24.0,0.297013706358214,2.2598522348488252,2.8027650689254804,2.83920504259917,2.8439615676397207,0.16666666666666666,0.16666666666666666,0.125,0.125,0.0,0.0
<=10,D+1,2024-10,huai_an_2,452.0,24.0,0.29708311887307076,2.320777993509117,2.844990945532415,2.8773408583611784,2.8829780688331312,0.20833333333333334,0.20833333333333334,0.125,0.125,0.0,0.0
<=10,D+1,2024-10,huai_an_3,455.0,27.0,0.3019046003477199,2.6705105031543366,3.0140735575785493,3.2045247827229986,3.22227970789638,0.25925925925925924,0.25925925925925924,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.0
<=10,D+1,2024-10,lianyungang_1,457.0,25.0,0.31663822834368793,2.733818700324584,2.78907621938778,3.134401218522488,3.242998717071773,0.2,0.2,0.2,0.2,0.04,0.0
<=10,D+1,2024-10,lianyungang_2,454.0,24.0,0.3066416525647818,2.715939568641382,2.9639422821955264,2.9926402881625456,2.9971564588967836,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0,0.0
<=10,D+1,2024-10,nanjing_1,453.0,29.0,0.28546033540144145,2.620463810285301,2.8395712961118793,3.1225406813664924,3.177194174686401,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.1724137931034483,0.034482758620689655,0.0
<=10,D+1,2024-10,nanjing_2,450.0,25.0,0.2999647739899772,2.708266116328717,3.0536743157563997,3.317163928790814,3.373828605303622,0.2,0.2,0.2,0.2,0.08,0.0
<=10,D+1,2024-10,nantong_1,441.0,11.0,0.33844775781978154,3.1978275639703893,3.262303641998561,3.313884504421099,3.326779720026733,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0
<=10,D+1,2024-10,nantong_2,438.0,4.0,0.35819786089285865,0.37842883664619614,0.38159331763238924,0.38412490242134373,0.38475779861858234,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-10,suqian_1,458.0,28.0,0.33013386685392576,2.651997218922696,2.9259079248648274,3.063603219603111,3.0712497485436874,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.25,0.07142857142857142,0.0
<=10,D+1,2024-10,suzhou_1,440.0,10.0,0.3222495732425681,3.3632261645876005,3.399559655738764,3.428626448659695,3.435893146889928,0.4,0.4,0.3,0.3,0.2,0.0
<=10,D+1,2024-10,taizhou_1,449.0,21.0,0.30087891599327465,2.62074080138351,2.77257430629168,2.8525117615354096,2.872496125346342,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
<=10,D+1,2024-10,taizhou_2,445.0,16.0,0.3397063811819644,2.622972670639397,3.1118772949640783,3.2364015081458035,3.267532561441235,0.25,0.25,0.1875,0.1875,0.125,0.0
<=10,D+1,2024-10,wuxi_1,443.0,15.0,0.34160906253654916,2.961902575771491,3.239246437644039,3.2588109464790103,3.263702073687753,0.26666666666666666,0.2,0.2,0.2,0.13333333333333333,0.0
<=10,D+1,2024-10,xuzhou_1,461.0,25.0,0.38031654030360434,2.3510181636588263,2.670216762165212,2.998626975418768,3.0787537034562007,0.32,0.28,0.24,0.2,0.04,0.0
<=10,D+1,2024-10,xuzhou_2,460.0,27.0,0.36445311684661175,2.6372244914554597,2.8021557800055694,2.912106749254952,2.931081724272845,0.37037037037037035,0.2962962962962963,0.25925925925925924,0.2222222222222222,0.0,0.0
<=10,D+1,2024-10,yancheng_1,451.0,23.0,0.2856524498616542,2.5790414332321006,2.868637059869893,2.916822428195651,2.9262211099183757,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.0,0.0
<=10,D+1,2024-10,yancheng_2,446.0,17.0,0.3336389074984343,2.066522465949782,3.2162494336719165,3.274718327909783,3.2893355514692493,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0
<=10,D+1,2024-10,yancheng_3,449.0,21.0,0.29363781805656414,2.203377729225247,2.861393149096373,2.893936695950381,2.902072582663883,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
<=10,D+1,2024-11,changzhou_1,451.0,8.0,0.278359227081608,0.7538311012185199,1.3016080409473583,1.7398295927304297,1.849384980676198,0.125,0.125,0.125,0.0,0.0,0.0
<=10,D+1,2024-11,huai_an_1,460.0,12.0,1.8065048144447517,1.9542501392540719,1.966954202512902,1.974574076402144,1.9764790448744545,0.75,0.75,0.5833333333333334,0.0,0.0,0.0
<=10,D+1,2024-11,huai_an_2,464.0,14.0,1.8130387724494588,2.0090007142369823,2.0309583855144577,2.0453661133846133,2.048968045352152,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.14285714285714285,0.0,0.0
<=10,D+1,2024-11,huai_an_3,453.0,3.0,1.8526408197986401,1.8960633438329912,1.901491159337285,1.90583341174072,1.906918974841579,1.0,1.0,1.0,0.0,0.0,0.0
<=10,D+1,2024-11,lianyungang_1,463.0,13.0,1.7739810777943488,1.9808721094681712,1.999557528975913,2.0169497115226704,2.0212977571593598,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.07692307692307693,0.0,0.0
<=10,D+1,2024-11,lianyungang_2,467.0,17.0,1.7361788794103525,2.1060890428659826,2.1145476048640233,2.140482612843314,2.1469663648381365,0.7647058823529411,0.7647058823529411,0.7058823529411765,0.23529411764705882,0.0,0.0
<=10,D+1,2024-11,nanjing_1,450.0,0.0,,,,,,,,,,,
<=10,D+1,2024-11,nanjing_2,450.0,3.0,0.2745042598247329,0.28033182080044416,0.28106026592240807,0.2816430220199792,0.281788711044372,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+1,2024-11,nantong_1,465.0,31.0,0.3028227391909618,1.9849895196630192,2.019360285222083,2.0292991137304095,2.0298822321151055,0.3225806451612903,0.3225806451612903,0.2903225806451613,0.0967741935483871,0.0,0.0
<=10,D+1,2024-11,nantong_2,469.0,33.0,0.37835952156480385,2.5153393791878793,2.5760083718517057,2.594874519750434,2.600957070924009,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.24242424242424243,0.0,0.0
<=10,D+1,2024-11,suqian_1,456.0,6.0,1.8623688189377336,1.9224852572007243,1.92421036707909,1.9255904549817826,1.9259354769574557,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
<=10,D+1,2024-11,suzhou_1,463.0,28.0,0.3144152427109139,2.061090520035525,2.095045340242561,2.1170253457792407,2.1239854738269335,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.17857142857142858,0.0,0.0
<=10,D+1,2024-11,taizhou_1,461.0,16.0,1.4238145253674555,1.9215996681139904,1.9453935039247243,1.9552108216348336,1.957665151062361,0.5625,0.5625,0.4375,0.0,0.0,0.0
